,Unnamed: 0,Bet State Chosen,Kelly Criterion Suggestion,Payouts (per Dollar),League,Date,Success,Allocation Dollars,Allocation Percentage
175,0.0,Wolves,0.43,1.74,EPL,2021-01-16,0.0,6.587,0.017
176,1.0,Brighton,0.18,3.4,EPL,2021-01-16,1.0,1.154,0.003
177,2.0,Fulham,0.06,6.0,EPL,2021-01-16,0.0,0.128,0.0
178,3.0,Southampton,0.06,4.6,EPL,2021-01-16,0.0,0.128,0.0
179,0.0,Toulouse,0.32,2.1,FL2,2021-01-16,1.0,3.648,0.01
180,1.0,Troyes,0.29,1.87,FL2,2021-01-16,1.0,2.996,0.008
181,2.0,Valenciennes,0.19,3.0,FL2,2021-01-16,0.0,1.286,0.003
182,3.0,Amiens,0.35,2.1,FL2,2021-01-16,0.0,4.364,0.011
183,4.0,Nancy,0.09,3.5,FL2,2021-01-16,0.0,0.289,0.001
184,5.0,Caen,0.11,3.5,FL2,2021-01-16,0.0,0.431,0.001
185,6.0,Draw Clermont v Dunkerque,0.08,4.0,FL2,2021-01-16,0.0,0.228,0.001
186,7.0,Chambly,0.2,2.35,FL2,2021-01-16,0.0,1.425,0.004
187,0.0,Werder Bremen,0.23,2.2,GPL,2021-01-16,1.0,1.884,0.005
188,1.0,Wolfsburg,0.13,3.5,GPL,2021-01-16,0.0,0.602,0.002
189,2.0,1. FC Köln,0.17,3.2,GPL,2021-01-16,0.0,1.029,0.003
190,0.0,Bologna,0.19,2.35,ISA,2021-01-16,1.0,1.286,0.003
191,1.0,Spezia,0.09,4.1,ISA,2021-01-16,0.0,0.289,0.001
192,2.0,Sampdoria,0.15,3.0,ISA,2021-01-16,1.0,0.802,0.002
193,2.0,salavat yulaev ufa,0.59,2.08,KHL,2021-01-16,0.0,12.4,0.032
194,3.0,hc sochi,0.29,2.2,KHL,2021-01-16,0.0,2.996,0.008
195,0.0,Rockets,0.19,3.2,NBA,2021-01-16,0.0,1.286,0.003
196,1.0,Nets,0.69,1.22,NBA,2021-01-16,1.0,16.96,0.044
197,2.0,Raptors,0.63,1.29,NBA,2021-01-16,1.0,14.139,0.037
198,3.0,Grizzlies,0.2,2.24,NBA,2021-01-16,1.0,1.425,0.004
199,4.0,Trail Blazers,0.5,1.52,NBA,2021-01-16,1.0,8.906,0.023
200,0.0,Rams          ,0.09,3.5,NFL,2021-01-16,0.0,0.289,0.001
201,1.0,Bills          ,0.44,1.68,NFL,2021-01-16,1.0,6.897,0.018
202,0.0,Emmen,0.08,5.5,NPL,2021-01-16,0.0,0.228,0.001
203,1.0,Draw Emmen v Vitesse,0.09,4.3,NPL,2021-01-16,0.0,0.289,0.001
204,2.0,Draw Utrecht v Heracles,0.08,4.0,NPL,2021-01-16,0.0,0.228,0.001
205,3.0,Draw AZ Alkmaar v ADO Den Haag,0.03,9.0,NPL,2021-01-16,0.0,0.032,0.0
206,0.0,Paços Ferreira,0.11,4.3,PPL,2021-01-16,1.0,0.431,0.001
207,1.0,Tondela,0.19,3.1,PPL,2021-01-16,1.0,1.286,0.003
208,0.0,Konyaspor,0.23,2.1,TSL,2021-01-16,0.0,1.884,0.005
209,1.0,GFK,0.47,1.83,TSL,2021-01-16,1.0,7.869,0.021
195,0.0,Sheffield Utd,0.05,5.7,EPL,2021-01-17,0.0,0.143,0.0
196,1.0,Man. United,0.09,3.7,EPL,2021-01-17,0.0,0.463,0.001
197,2.0,Man. City,0.81,1.15,EPL,2021-01-17,1.0,37.487,0.093
198,0.0,Draw Strasbourg v St Étienne,0.08,3.8,FL1,2021-01-17,0.0,0.366,0.001
199,1.0,St Étienne,0.15,5.4,FL1,2021-01-17,0.0,1.286,0.003
200,2.0,Nantes,0.15,2.7,FL1,2021-01-17,0.0,1.286,0.003
201,3.0,Lille,0.46,1.59,FL1,2021-01-17,1.0,12.09,0.03
202,4.0,Draw Lyon v Metz,0.05,5.8,FL1,2021-01-17,0.0,0.143,0.0
203,0.0,Draw Sassuolo v Parma,0.07,4.1,ISA,2021-01-17,1.0,0.28,0.001
204,1.0,Parma,0.08,4.9,ISA,2021-01-17,0.0,0.366,0.001
205,2.0,Crotone,0.17,2.75,ISA,2021-01-17,1.0,1.651,0.004
206,3.0,Juventus,0.15,2.9,ISA,2021-01-17,0.0,1.286,0.003
207,0.0,Celtics,0.63,1.32,NBA,2021-01-17,0.0,22.677,0.056
208,1.0,Mavericks,0.74,1.34,NBA,2021-01-17,0.0,31.287,0.078
209,2.0,Thunder,0.38,2.38,NBA,2021-01-17,0.0,8.25,0.021
210,3.0,Nuggets,0.42,1.89,NBA,2021-01-17,0.0,10.079,0.025
211,4.0,Clippers,0.55,1.39,NBA,2021-01-17,1.0,17.283,0.043
212,0.0,Browns          ,0.05,4.8,NFL,2021-01-17,0.0,0.143,0.0
213,1.0,Saints          ,0.53,1.64,NFL,2021-01-17,0.0,16.049,0.04
214,0.0,RKC,0.16,2.8,NPL,2021-01-17,0.0,1.463,0.004
215,1.0,Groningen,0.21,2.25,NPL,2021-01-17,0.0,2.52,0.006
216,2.0,VVV-Venlo,0.19,3.1,NPL,2021-01-17,0.0,2.063,0.005
217,0.0,Santa Clara,0.21,2.25,PPL,2021-01-17,0.0,2.52,0.006
218,1.0,Gil Vicente,0.23,2.25,PPL,2021-01-17,0.0,3.022,0.008
219,0.0,Denizlispor,0.18,2.85,TSL,2021-01-17,0.0,1.851,0.005
220,1.0,Beşiktaş,0.24,2.4,TSL,2021-01-17,1.0,3.291,0.008
211,0.0,Palmeiras,0.33,2.05,BPL,2021-01-18,1.0,7.281,0.023
212,1.0,Goiás,0.07,7.5,BPL,2021-01-18,0.0,0.328,0.001
213,0.0,Draw Arsenal v Newcastle,0.08,4.7,EPL,2021-01-18,0.0,0.428,0.001
214,1.0,Newcastle,0.05,8.5,EPL,2021-01-18,0.0,0.167,0.001
215,0.0,Cagliari,0.04,5.7,ISA,2021-01-18,0.0,0.107,0.0
216,0.0,Knicks,0.26,1.98,NBA,2021-01-18,1.0,4.52,0.014
217,1.0,Hawks,0.67,1.32,NBA,2021-01-18,1.0,30.013,0.093
218,2.0,Heat,0.68,1.42,NBA,2021-01-18,1.0,30.916,0.096
219,3.0,Trail Blazers,0.49,2.02,NBA,2021-01-18,0.0,16.053,0.05
220,4.0,Raptors,0.39,1.65,NBA,2021-01-18,1.0,10.169,0.032
221,5.0,Nets,0.47,2.1,NBA,2021-01-18,1.0,14.769,0.046
222,6.0,Rockets,0.29,1.98,NBA,2021-01-18,0.0,5.623,0.017
223,7.0,Lakers,0.73,1.27,NBA,2021-01-18,0.0,35.63,0.111
224,0.0,Portimonense,0.27,2.35,PPL,2021-01-18,1.0,4.874,0.015
213,0.0,Hull City,0.41,1.83,ELO,2021-01-19,1.0,12.066,0.037
214,1.0,Portsmouth,0.52,1.5,ELO,2021-01-19,1.0,19.409,0.059
215,2.0,Sunderland,0.49,1.59,ELO,2021-01-19,0.0,17.234,0.053
216,3.0,Draw Blackpool v Northampton,0.08,3.8,ELO,2021-01-19,0.0,0.459,0.001
217,4.0,Northampton,0.07,6.0,ELO,2021-01-19,0.0,0.352,0.001
218,5.0,Rochdale,0.05,5.3,ELO,2021-01-19,0.0,0.179,0.001
219,6.0,Draw Crewe Alexandra v Bristol Rovers,0.09,3.7,ELO,2021-01-19,0.0,0.581,0.002
220,7.0,Bristol Rovers,0.16,5.6,ELO,2021-01-19,0.0,1.838,0.006
221,8.0,Draw Lincoln City v Gillingham,0.09,3.7,ELO,2021-01-19,0.0,0.581,0.002
222,9.0,Gillingham,0.07,5.7,ELO,2021-01-19,0.0,0.352,0.001
223,10.0,Fleetwood Town,0.17,2.9,ELO,2021-01-19,0.0,2.074,0.006
224,0.0,West Ham,0.44,1.57,EPL,2021-01-19,1.0,13.896,0.042
225,1.0,Chelsea,0.17,2.45,EPL,2021-01-19,0.0,2.074,0.006
226,0.0,Leverkusen,0.19,3.2,GPL,2021-01-19,1.0,2.591,0.008
227,1.0,Mainz,0.1,4.2,GPL,2021-01-19,0.0,0.718,0.002
228,0.0,Elche,0.06,4.6,LLA,2021-01-19,0.0,0.258,0.001
229,1.0,Cádiz,0.18,2.95,LLA,2021-01-19,0.0,2.326,0.007
230,2.0,Alavés,0.08,5.5,LLA,2021-01-19,0.0,0.459,0.001
231,0.0,Jazz,0.57,1.39,NBA,2021-01-19,1.0,23.321,0.071
232,0.0,Kayserispor,0.14,4.4,TSL,2021-01-19,1.0,1.407,0.004
233,1.0,Draw Kayserispor v Başakşehir,0.07,3.9,TSL,2021-01-19,0.0,0.352,0.001
234,2.0,Trabzonspor,0.37,1.83,TSL,2021-01-19,1.0,9.826,0.03
221,0.0,Bahía,0.25,2.25,BPL,2021-01-20,1.0,4.01,0.011
222,1.0,Coritiba,0.13,2.8,BPL,2021-01-20,0.0,1.084,0.003
223,0.0,Fulham,0.04,6.0,EPL,2021-01-20,0.0,0.103,0.0
224,0.0,Marseille,0.26,2.1,FL1,2021-01-20,0.0,4.338,0.012
225,0.0,Arminia,0.11,4.2,GPL,2021-01-20,1.0,0.776,0.002
226,1.0,Draw Arminia v VfB Stuttgart,0.09,3.8,GPL,2021-01-20,0.0,0.52,0.001
227,2.0,SC Freiburg,0.14,2.9,GPL,2021-01-20,0.0,1.258,0.004
228,3.0,Draw FC Augsburg v Bayern Munich,0.03,7.5,GPL,2021-01-20,1.0,0.058,0.0
229,4.0,Union Berlin,0.03,7.0,GPL,2021-01-20,0.0,0.058,0.0
230,0.0,Celta Vigo,0.11,3.5,LLA,2021-01-20,0.0,0.776,0.002
231,1.0,Villarreal,0.47,1.51,LLA,2021-01-20,0.0,14.175,0.04
232,0.0,Cavaliers,0.05,4.6,NBA,2021-01-20,1.0,0.16,0.0
233,1.0,Celtics,0.24,2.94,NBA,2021-01-20,0.0,3.696,0.01
234,2.0,Mavericks,0.41,1.98,NBA,2021-01-20,1.0,10.787,0.031
235,3.0,Hawks,0.61,1.4,NBA,2021-01-20,1.0,23.877,0.068
236,4.0,Raptors,0.48,1.57,NBA,2021-01-20,0.0,14.784,0.042
237,5.0,Timberwolves,0.18,2.46,NBA,2021-01-20,0.0,2.079,0.006
238,6.0,Rockets,0.24,2.98,NBA,2021-01-20,0.0,3.696,0.01
239,8.0,Clippers,0.72,1.18,NBA,2021-01-20,1.0,33.265,0.094
240,0.0,GFK,0.26,2.35,TSL,2021-01-20,0.0,4.338,0.012
241,1.0,Galatasaray,0.66,1.26,TSL,2021-01-20,1.0,27.952,0.079
235,0.0,Flamengo,0.38,2.1,BPL,2021-01-21,1.0,19.818,0.058
236,1.0,Goiás,0.19,3.1,BPL,2021-01-21,0.0,4.955,0.014
237,2.0,Sport Recife,0.09,5.5,BPL,2021-01-21,0.0,1.112,0.003
238,0.0,Draw Liverpool v Burnley,0.03,6.5,EPL,2021-01-21,0.0,0.124,0.0
239,0.0,Osasuna,0.09,3.6,LLA,2021-01-21,0.0,1.112,0.003
240,1.0,Eibar,0.04,6.0,LLA,2021-01-21,0.0,0.22,0.001
241,0.0,Bucks,0.35,1.93,NBA,2021-01-21,0.0,16.813,0.049
242,1.0,Jazz,0.59,1.38,NBA,2021-01-21,1.0,47.775,0.139
243,2.0,Knicks,0.17,2.9,NBA,2021-01-21,1.0,3.966,0.012
244,0.0,Draw Guimarães v Nacional,0.08,4.0,PPL,2021-01-21,0.0,0.878,0.003
245,1.0,Nacional,0.04,6.0,PPL,2021-01-21,0.0,0.22,0.001
246,0.0,Erzurumspor,0.06,4.5,TSL,2021-01-21,0.0,0.494,0.001
247,1.0,Beşiktaş,0.4,1.71,TSL,2021-01-21,1.0,21.959,0.064
238,0.0,Gladbach,0.11,3.2,GPL,2021-01-22,1.0,1.354,0.004
239,0.0,Levante,0.24,2.05,LLA,2021-01-22,0.0,6.447,0.017
240,0.0,Hornets,0.44,1.63,NBA,2021-01-22,0.0,21.668,0.057
241,1.0,Rockets,0.31,2.48,NBA,2021-01-22,1.0,10.755,0.028
242,2.0,Pacers,0.47,1.68,NBA,2021-01-22,1.0,24.723,0.065
243,3.0,Cavaliers,0.1,4.85,NBA,2021-01-22,1.0,1.119,0.003
244,4.0,Celtics,0.24,2.76,NBA,2021-01-22,0.0,6.447,0.017
245,5.0,Raptors,0.45,1.72,NBA,2021-01-22,1.0,22.664,0.059
246,6.0,Suns,0.34,1.83,NBA,2021-01-22,0.0,12.938,0.034
247,7.0,Kings,0.43,1.57,NBA,2021-01-22,1.0,20.694,0.054
248,8.0,Thunder,0.05,7.4,NBA,2021-01-22,0.0,0.28,0.001
249,0.0,Willem II,0.23,2.35,NPL,2021-01-22,0.0,5.921,0.016
250,0.0,Gladbach,0.11,3.2,GPL,2021-01-22,1.0,1.5459774104172600,0.003903225806451610
251,0.0,Levante,0.24,2.05,LLA,2021-01-22,0.0,7.359363540498680,0.01858064516129030
252,0.0,Hornets,0.44,1.63,NBA,2021-01-22,0.0,24.735638566676100,0.062451612903225800
253,2.0,Pacers,0.47,1.68,NBA,2021-01-22,1.0,28.22367024472500,0.07125806451612900
254,3.0,Cavaliers,0.1,4.85,NBA,2021-01-22,1.0,1.277667281336580,0.0032258064516129000
255,4.0,Celtics,0.24,2.76,NBA,2021-01-22,0.0,7.359363540498680,0.01858064516129030
256,5.0,Raptors,0.45,1.72,NBA,2021-01-22,1.0,25.872762447065700,0.06532258064516130
257,6.0,Suns,0.34,1.83,NBA,2021-01-22,0.0,14.769833772250800,0.03729032258064520
258,7.0,Kings,0.43,1.57,NBA,2021-01-22,1.0,23.624068031913300,0.05964516129032260
259,8.0,Thunder,0.05,7.4,NBA,2021-01-22,0.0,0.31941682033414400,0.0008064516129032260
260,0.0,Willem II,0.23,2.35,NPL,2021-01-22,0.0,6.758859918270490,0.017064516129032300
261,0.0,Vasco da Gama,0.08,4.1,BPL,2021-01-23,1.0,0.5281024762857850,0.0013333333333333300
262,0.0,Wigan,0.14,3.8,ELO,2021-01-23,0.0,1.6173138336252200,0.004083333333333340
263,1.0,Sunderland,0.35,1.8,ELO,2021-01-23,1.0,10.108211460157600,0.025520833333333300
264,2.0,Rochdale,0.11,3.7,ELO,2021-01-23,0.0,0.9984437442278130,0.0025208333333333300
265,3.0,Wimbledon,0.1,4.9,ELO,2021-01-23,0.0,0.8251601191965390,0.0020833333333333300
266,4.0,Bristol Rovers,0.06,5.1,ELO,2021-01-23,0.0,0.2970576429107540,0.0007500000000000000
267,5.0,Swindon Town,0.06,4.3,ELO,2021-01-23,0.0,0.2970576429107540,0.0007500000000000000
268,0.0,Lens,0.28,2.0,FL1,2021-01-23,0.0,6.469255334500870,0.01633333333333330
269,0.0,Arminia,0.06,4.4,GPL,2021-01-23,0.0,0.2970576429107540,0.0007500000000000000
270,1.0,Leverkusen,0.27,2.05,GPL,2021-01-23,0.0,6.015417268942770,0.015187500000000000
271,2.0,SC Freiburg,0.21,2.65,GPL,2021-01-23,1.0,3.6389561256567400,0.009187500000000000
272,3.0,Mainz,0.08,8.0,GPL,2021-01-23,1.0,0.5281024762857850,0.0013333333333333300
273,4.0,Draw Mainz v RB Leipzig,0.07,4.9,GPL,2021-01-23,0.0,0.4043284584063040,0.0010208333333333300
274,5.0,FC Augsburg,0.11,3.6,GPL,2021-01-23,1.0,0.9984437442278130,0.0025208333333333300
275,0.0,Roma,0.49,1.45,ISA,2021-01-23,1.0,19.812094461908900,0.050020833333333300
276,1.0,Udinese,0.04,5.9,ISA,2021-01-23,0.0,0.13202561907144600,0.0003333333333333330
277,2.0,Atalanta,0.19,2.35,ISA,2021-01-23,1.0,2.9788280302995100,0.007520833333333330
278,3.0,Crotone,0.06,5.4,ISA,2021-01-23,0.0,0.2970576429107540,0.0007500000000000000
279,0.0,Real Sociedad,0.35,1.8,LLA,2021-01-23,0.0,10.108211460157600,0.025520833333333300
280,1.0,Alavés,0.04,6.0,LLA,2021-01-23,0.0,0.13202561907144600,0.0003333333333333330
281,2.0,Draw Alavés v Real Madrid,0.07,4.4,LLA,2021-01-23,0.0,0.4043284584063040,0.0010208333333333300
282,0.0,Heat,0.08,3.85,NBA,2021-01-23,0.0,0.5281024762857850,0.0013333333333333300
283,1.0,Pistons,0.07,3.95,NBA,2021-01-23,0.0,0.4043284584063040,0.0010208333333333300
284,2.0,Jazz,0.72,1.37,NBA,2021-01-23,1.0,42.77630057914860,0.108
285,3.0,Rockets,0.06,5.6,NBA,2021-01-23,1.0,0.2970576429107540,0.0007500000000000000
286,0.0,ADO Den Haag,0.24,2.75,NPL,2021-01-23,0.0,4.7529222865720700,0.012000000000000000
287,1.0,Heracles,0.23,2.2,NPL,2021-01-23,1.0,4.365097030549690,0.011020833333333300
288,0.0,Draw Başakşehir v Rizespor,0.06,4.9,TSL,2021-01-23,1.0,0.2970576429107540,0.0007500000000000000
289,1.0,Rizespor,0.12,8.5,TSL,2021-01-23,0.0,1.1882305716430200,0.00300000000000000000.0
290,1.0,Palmeiras,0.15,2.65,BPL,2021-01-24,0.0,0.9841259900354880,0.002346193952033370
291,1.0,Internacional,0.36,2.55,BPL,2021-01-24,1.0,5.668565702604410,0.013514077163712200
292,2.0,Draw Santos v Goiás,0.06,4.2,BPL,2021-01-24,0.0,0.15746015840567800,0.0003753910323253390
293,3.0,Goiás,0.04,5.5,BPL,2021-01-24,1.0,0.06998229262474580,0.0001668404588112620
294,4.0,Sport Recife,0.16,2.65,BPL,2021-01-24,1.0,1.1197166819959300,0.0026694473409801900
295,5.0,Fluminense,0.32,1.8,BPL,2021-01-24,1.0,4.47886672798373,0.01067778936392080
296,0.0,Bordeaux,0.18,2.45,FL1,2021-01-24,1.0,1.417141425651100,0.003378519290928050
297,1.0,Metz,0.19,2.5,FL1,2021-01-24,1.0,1.5789754773458300,0.003764337851929090
298,2.0,Reims,0.18,2.45,FL1,2021-01-24,1.0,1.417141425651100,0.003378519290928050
299,3.0,Dijon FCO,0.16,4.0,FL1,2021-01-24,0.0,1.1197166819959300,0.0026694473409801900
300,4.0,Draw Dijon FCO v Strasbourg,0.09,3.5,FL1,2021-01-24,1.0,0.3542853564127760,0.0008446298227320120
301,5.0,Lille,0.17,2.75,FL1,2021-01-24,1.0,1.2640551605344700,0.003013555787278420
302,6.0,St Étienne,0.07,5.7,FL1,2021-01-24,0.0,0.21432077116328400,0.0005109489051094890
303,7.0,Draw St Étienne v Lyon,0.06,4.2,FL1,2021-01-24,0.0,0.15746015840567800,0.0003753910323253390
304,0.0,1. FC Köln,0.06,4.5,GPL,2021-01-24,0.0,0.15746015840567800,0.0003753910323253390
305,0.0,Juventus,0.58,1.32,ISA,2021-01-24,1.0,14.713777024352800,0.03507820646506780
306,1.0,Genoa,0.19,2.35,ISA,2021-01-24,1.0,1.5789754773458300,0.003764337851929090
307,2.0,Napoli,0.41,1.67,ISA,2021-01-24,0.0,7.352514618887350,0.017528675703858200
308,3.0,Sassuolo,0.05,4.7,ISA,2021-01-24,0.0,0.10934733222616500,0.0002606882168925970
309,4.0,Parma,0.16,3.0,ISA,2021-01-24,0.0,1.1197166819959300,0.0026694473409801900
310,0.0,Osasuna,0.27,2.45,LLA,2021-01-24,1.0,3.188568207714980,0.0076016684045881100
311,1.0,Barcelona,0.65,1.3,LLA,2021-01-24,1.0,18.479699146221900,0.0440563086548488
312,2.0,Eibar,0.08,3.8,LLA,2021-01-24,0.0,0.27992917049898300,0.0006673618352450470
313,3.0,Atlético Madrid,0.54,1.42,LLA,2021-01-24,1.0,12.754272830859900,0.030406673618352500
314,0.0,Raptors,0.28,2.0,NBA,2021-01-24,1.0,3.4291323386125400,0.008175182481751830
315,1.0,Thunder,0.05,7.4,NBA,2021-01-24,0.0,0.10934733222616500,0.0002606882168925970
316,2.0,Magic,0.47,1.83,NBA,2021-01-24,0.0,9.661930275503960,0.02303441084462980
317,3.0,Celtics,0.72,1.34,NBA,2021-01-24,1.0,22.67426281041760,0.054056308654848800
318,4.0,Trail Blazers,0.44,1.65,NBA,2021-01-24,1.0,8.46785740759424,0.020187695516162700
319,0.0,Bills          ,0.24,2.44,NFL,2021-01-24,0.0,2.5193625344908500,0.006006256517205420
320,0.0,Draw Fortuna Sittard v Ajax,0.03,7.5,NPL,2021-01-24,0.0,0.03936503960141950,9.38477580813347E-05
321,1.0,Sparta,0.04,5.1,NPL,2021-01-24,0.0,0.06998229262474580,0.0001668404588112620
322,2.0,Draw Twente v VVV-Venlo,0.06,4.5,NPL,2021-01-24,0.0,0.15746015840567800,0.0003753910323253390
323,3.0,VVV-Venlo,0.04,5.3,NPL,2021-01-24,1.0,0.06998229262474580,0.0001668404588112620
324,4.0,Feyenoord,0.23,2.3,NPL,2021-01-24,0.0,2.313789549905660,0.005516162669447340
325,0.0,Marítimo,0.16,2.8,PPL,2021-01-24,0.0,1.1197166819959300,0.0026694473409801900
326,1.0,Moreirense,0.17,2.65,PPL,2021-01-24,0.0,1.2640551605344700,0.003013555787278420
327,2.0,Famalicão,0.19,3.1,PPL,2021-01-24,0.0,1.5789754773458300,0.003764337851929090
328,0.0,Konyaspor,0.25,2.1,TSL,2021-01-24,0.0,2.7336833056541300,0.006517205422314910
329,1.0,Denizlispor,0.14,2.9,TSL,2021-01-24,0.0,0.8572830846531360,0.0020437956204379600
330,2.0,Beşiktaş,0.55,1.36,TSL,2021-01-24,1.0,13.231027199366000,0.031543274244004200
331,3.0,GFK,0.35,2.45,TSL,2021-01-24,0.0,5.358019279082100,0.012773722627737200
1,0.0,Magic,0.42,2.02,NBA,2021-01-25,1.0,20.64293997889186,0.04605744125326371
2,1.0,Raptors,0.25,2.16,NBA,2021-01-25,0.0,7.313966829255904,0.016318537859007835
3,2.0,Nets,0.63,1.3,NBA,2021-01-25,1.0,46.446614952506685,0.10362924281984334
3,3.0,Mavericks,0.42,2.04,NBA,2021-01-25,0.0,20.64293997889186,0.04605744125326371
3,4.0,Bulls,0.21,3.75,NBA,2021-01-25,0.0,5.160734994722965,0.011514360313315928
3,6.0,Timberwolves,0.08,3.9,NBA,2021-01-25,0.0,0.7489502033158045,0.0016710182767624023
3,0.0,Belenenses,0.21,2.2,PPL,2021-01-25,1.0,5.160734994722965,0.011514360313315928
3,1.0,Benfica,0.75,1.22,PPL,2021-01-25,0.0,65.82570146330312,0.14686684073107048
3,2.0,Farense,0.03,7.5,PPL,2021-01-25,0.0,0.105321122341285,0.0002349869451697128
3,0.0,Kasımpaşa,0.18,2.9,TSL,2021-01-25,1.0,3.79156040428626,0.008459530026109661
3,1.0,Fenerbahçe,0.58,1.32,TSL,2021-01-25,1.0,39.36669506178697,0.08783289817232376
3,2.0,Draw Alanyaspor v Ankaragücü,0.07,4.5,TSL,2021-01-25,0.0,0.5734149994136629,0.0012793733681462146
1,0.0,Palmeiras,0.42,2.2,BPL,2021-01-26,0.0,14.030074560058422,0.03431906614785992
1,1.0,DrawAtléticoMineirovSantos,0.07,5.5,BPL,2021-01-26,0.0,0.3897242933349563,0.0009533073929961093
1,2.0,Santos,0.09,9.0,BPL,2021-01-26,0.0,0.6442381175537031,0.001575875486381323
1,0.0,HullCity,0.41,1.91,ELO,2021-01-26,0.0,13.369929328491047,0.03270428015564202
1,1.0,Gillingham,0.21,3.0,ELO,2021-01-26,1.0,3.5075186400146054,0.00857976653696498
1,2.0,Portsmouth,0.28,2.1,ELO,2021-01-26,0.0,6.2355886933593005,0.015252918287937749
1,3.0,Wigan,0.19,3.8,ELO,2021-01-26,0.0,2.871234079467739,0.007023346303501947
1,4.0,Doncaster,0.44,1.83,ELO,2021-01-26,1.0,15.398086365234189,0.03766536964980546
1,5.0,SwindonTown,0.2,2.65,ELO,2021-01-26,0.0,3.181422802734337,0.007782101167315179
1,6.0,Rochdale,0.11,3.9,ELO,2021-01-26,0.0,0.9623803978271368,0.002354085603112841
1,7.0,IpswichTown,0.09,3.8,ELO,2021-01-26,0.0,0.6442381175537031,0.001575875486381323
1,8.0,Northampton,0.04,5.7,ELO,2021-01-26,0.0,0.12725691210937345,0.000311284046692607
1,0.0,Newcastle,0.18,3.9,EPL,2021-01-26,0.0,2.5769524702148123,0.006303501945525292
1,1.0,Southampton,0.13,3.5,EPL,2021-01-26,0.0,1.3441511341552572,0.003287937743190662
1,2.0,ManCity,0.78,1.17,EPL,2021-01-26,1.0,48.38944082958927,0.11836575875486387
1,0.0,Hawks,0.64,1.74,NBA,2021-01-26,1.0,32.577769499999604,0.0796887159533074
1,1.0,Rockets,0.6,1.83,NBA,2021-01-26,1.0,28.63280522460903,0.07003891050583659
1,0.0,Emmen,0.02,8.5,NPL,2021-01-26,0.0,0.031814228027343364,7.782101167315176e-05
1,1.0,DrawGroningenvADODenHaag,0.09,4.4,NPL,2021-01-26,0.0,0.6442381175537031,0.001575875486381323
1,0.0,Boavista,0.07,6.5,PPL,2021-01-26,0.0,0.3897242933349563,0.0009533073929961093
1,1.0,DrawBoavistavSporting,0.08,4.0,PPL,2021-01-26,0.0,0.5090276484374938,0.001245136186770428
1,0.0,Chelsea,0.45,1.59,EPL,2021-01-27,0.0,17.34175323375,0.039705882352941174
1,1.0,Burnley,0.08,4.0,EPL,2021-01-27,1.0,0.5480850404740741,0.0012549019607843138
1,2.0,Brighton,0.24,2.05,EPL,2021-01-27,0.0,4.9327653642666665,0.011294117647058823
1,3.0,Leicester,0.18,2.6,EPL,2021-01-27,0.0,2.7746805174,0.006352941176470588
1,4.0,DrawManUnitedvSheffieldUtd,0.03,6.0,EPL,2021-01-27,0.0,0.07707445881666666,0.0001764705882352941
1,0.0,Lorient,0.22,2.35,FL1,2021-01-27,1.0,4.144893118585186,0.009490196078431374
1,0.0,Magic,0.47,1.83,NBA,2021-01-27,0.0,18.917497725112966,0.04331372549019608
1,1.0,Hawks,0.23,3.45,NBA,2021-01-27,0.0,4.53026541266852,0.010372549019607845
1,2.0,Heat,0.31,2.76,NBA,2021-01-27,0.0,8.22983943586852,0.018843137254901964
1,3.0,76ers,0.26,2.1,NBA,2021-01-27,1.0,5.7891482400074095,0.013254901960784318
1,4.0,Raptors,0.35,3.1,NBA,2021-01-27,0.0,10.490690227824075,0.024019607843137256
1,5.0,Suns,0.64,1.39,NBA,2021-01-27,0.0,35.077442590340745,0.08031372549019608
1,6.0,Pelicans,0.7,1.3,NBA,2021-01-27,1.0,41.9627609112963,0.09607843137254903
1,7.0,Timberwolves,0.07,3.85,NBA,2021-01-27,0.0,0.4196276091129631,0.0009607843137254905
1,0.0,AZAlkmaar,0.35,1.71,NPL,2021-01-27,0.0,10.490690227824075,0.024019607843137256
1,1.0,RKC,0.19,2.55,NPL,2021-01-27,0.0,3.091542181424075,0.007078431372549021
1,2.0,VVVVenlo,0.09,5.9,NPL,2021-01-27,1.0,0.69367012935,0.001588235294117647
1,3.0,DrawVVVVenlovVitesse,0.09,4.6,NPL,2021-01-27,0.0,0.69367012935,0.001588235294117647
1,4.0,Heerenveen,0.08,4.4,NPL,2021-01-27,1.0,0.5480850404740741,0.0012549019607843138
1,5.0,DrawHeerenveenvFeyenoord,0.07,4.1,NPL,2021-01-27,0.0,0.4196276091129631,0.0009607843137254905
1,0.0,Bahía,0.22,2.25,BPL,2021-01-28,1.0,7.073001051045707,0.020166666666666666
1,1.0,Flamengo,0.21,2.3,BPL,2021-01-28,1.0,6.444614594031314,0.018374999999999996
1,0.0,Tottenham,0.13,3.3,EPL,2021-01-28,0.0,2.46970491245191,0.0070416666666666666
1,0.0,Rockets,0.47,1.63,NBA,2021-01-28,1.0,32.28152752429745,0.09204166666666666
1,1.0,Heat,0.45,1.53,NBA,2021-01-28,0.0,29.592618033817264,0.08437499999999999
1,2.0,Pistons,0.07,5.6,NBA,2021-01-28,1.0,0.7160682882257018,0.0020416666666666665
1,3.0,Suns,0.64,1.96,NBA,2021-01-28,1.0,59.85746344025457,0.17066666666666663
